gbifID,species,taxonKey,decimalLatitude,decimalLongitude,year,country,datasetKey,basisOfRecord,coordinateUncertaintyInMeters
4598078311,Canis lupus,5219173,60.89549,11.883712,2024,Norway,9ea87732-b88e-488d-a02b-3dc6e9b885e0,HUMAN_OBSERVATION,
4598078324,Canis lupus,5219173,60.037546,11.283259,2024,Norway,9ea87732-b88e-488d-a02b-3dc6e9b885e0,HUMAN_OBSERVATION,
4598078334,Canis lupus,5219173,59.899011,10.948648,2024,Norway,9ea87732-b88e-488d-a02b-3dc6e9b885e0,HUMAN_OBSERVATION,
4598078339,Canis lupus,5219173,60.894493,11.883134,2024,Norway,9ea87732-b88e-488d-a02b-3dc6e9b885e0,HUMAN_OBSERVATION,
4598078346,Canis lupus,5219173,59.948005,10.401152,2024,Norway,9ea87732-b88e-488d-a02b-3dc6e9b885e0,HUMAN_OBSERVATION,
4598078361,Canis lupus,5219173,60.894493,11.883134,2024,Norway,9ea87732-b88e-488d-a02b-3dc6e9b885e0,HUMAN_OBSERVATION,
4600657322,Canis lupus,5219173,61.093197,12.485533,2024,Norway,9ea87732-b88e-488d-a02b-3dc6e9b885e0,HUMAN_OBSERVATION,
5830072879,Canis lupus,5219173,69.140868,29.031347,2024,Norway,3b45d150-bb41-488d-a438-9e7ffb3c6101,HUMAN_OBSERVATION,
5830072881,Canis lupus,5219173,69.141169,29.021659,2024,Norway,3b45d150-bb41-488d-a438-9e7ffb3c6101,HUMAN_OBSERVATION,
5830072888,Canis lupus,5219173,69.025535,29.037684,2024,Norway,3b45d150-bb41-488d-a438-9e7ffb3c6101,HUMAN_OBSERVATION,
5830086591,Canis lupus,5219173,69.186388,28.95047,2024,Norway,3b45d150-bb41-488d-a438-9e7ffb3c6101,HUMAN_OBSERVATION,
5830087878,Canis lupus,5219173,69.127157,29.025765,2024,Norway,3b45d150-bb41-488d-a438-9e7ffb3c6101,HUMAN_OBSERVATION,
5830087879,Canis lupus,5219173,69.120188,29.038283,2024,Norway,3b45d150-bb41-488d-a438-9e7ffb3c6101,HUMAN_OBSERVATION,
5830088516,Canis lupus,5219173,69.250568,29.070919,2024,Norway,3b45d150-bb41-488d-a438-9e7ffb3c6101,HUMAN_OBSERVATION,
5830088565,Canis lupus,5219173,69.219521,28.894414,2024,Norway,3b45d150-bb41-488d-a438-9e7ffb3c6101,HUMAN_OBSERVATION,
5830088654,Canis lupus,5219173,69.600554,29.432245,2024,Norway,3b45d150-bb41-488d-a438-9e7ffb3c6101,HUMAN_OBSERVATION,
4603025327,Canis lupus,5219173,65.795506,13.136262,2024,Norway,9ea87732-b88e-488d-a02b-3dc6e9b885e0,HUMAN_OBSERVATION,
4603025340,Canis lupus,5219173,60.030901,11.056366,2024,Norway,9ea87732-b88e-488d-a02b-3dc6e9b885e0,HUMAN_OBSERVATION,
4603025354,Canis lupus,5219173,59.914225,10.992551,2024,Norway,9ea87732-b88e-488d-a02b-3dc6e9b885e0,HUMAN_OBSERVATION,
4603025366,Canis lupus,5219173,60.702748,8.991828,2024,Norway,9ea87732-b88e-488d-a02b-3dc6e9b885e0,HUMAN_OBSERVATION,
4607764304,Canis lupus,5219173,59.921689,11.010489,2024,Norway,9ea87732-b88e-488d-a02b-3dc6e9b885e0,HUMAN_OBSERVATION,
4847286307,Canis lupus,5219173,61.98925,9.340211,2024,Norway,9ea87732-b88e-488d-a02b-3dc6e9b885e0,HUMAN_OBSERVATION,
4847286337,Canis lupus,5219173,60.774612,9.070347,2024,Norway,9ea87732-b88e-488d-a02b-3dc6e9b885e0,HUMAN_OBSERVATION,
4847286340,Canis lupus,5219173,59.24243,9.331695,2024,Norway,9ea87732-b88e-488d-a02b-3dc6e9b885e0,HUMAN_OBSERVATION,
4850004325,Canis lupus,5219173,59.065495,11.681159,2024,Norway,9ea87732-b88e-488d-a02b-3dc6e9b885e0,HUMAN_OBSERVATION,
4850004337,Canis lupus,5219173,59.653932,10.37288,2024,Norway,9ea87732-b88e-488d-a02b-3dc6e9b885e0,HUMAN_OBSERVATION,
4850004338,Canis lupus,5219173,63.186276,11.490862,2024,Norway,9ea87732-b88e-488d-a02b-3dc6e9b885e0,HUMAN_OBSERVATION,
4851722322,Canis lupus,5219173,60.931266,11.611782,2024,Norway,9ea87732-b88e-488d-a02b-3dc6e9b885e0,HUMAN_OBSERVATION,
4930240306,Canis lupus,5219173,60.146817,11.760197,2024,Norway,9ea87732-b88e-488d-a02b-3dc6e9b885e0,HUMAN_OBSERVATION,
5830088851,Canis lupus,5219173,69.686508,29.715197,2024,Norway,3b45d150-bb41-488d-a438-9e7ffb3c6101,HUMAN_OBSERVATION,
5830088856,Canis lupus,5219173,69.715179,29.748996,2024,Norway,3b45d150-bb41-488d-a438-9e7ffb3c6101,HUMAN_OBSERVATION,
5830089465,Canis lupus,5219173,69.029293,29.016647,2024,Norway,3b45d150-bb41-488d-a438-9e7ffb3c6101,HUMAN_OBSERVATION,
5830089466,Canis lupus,5219173,69.029875,29.02243,2024,Norway,3b45d150-bb41-488d-a438-9e7ffb3c6101,HUMAN_OBSERVATION,
5830089467,Canis lupus,5219173,69.028169,29.0289,2024,Norway,3b45d150-bb41-488d-a438-9e7ffb3c6101,HUMAN_OBSERVATION,
5830089470,Canis lupus,5219173,69.035947,29.022875,2024,Norway,3b45d150-bb41-488d-a438-9e7ffb3c6101,HUMAN_OBSERVATION,
5830089472,Canis lupus,5219173,69.029841,29.017004,2024,Norway,3b45d150-bb41-488d-a438-9e7ffb3c6101,HUMAN_OBSERVATION,
5830091051,Canis lupus,5219173,60.302355,10.418148,2024,Norway,3b45d150-bb41-488d-a438-9e7ffb3c6101,HUMAN_OBSERVATION,
4851722304,Canis lupus,5219173,60.301917,10.502951,2024,Norway,9ea87732-b88e-488d-a02b-3dc6e9b885e0,HUMAN_OBSERVATION,
4870437302,Canis lupus,5219173,59.695665,10.947404,2024,Norway,9ea87732-b88e-488d-a02b-3dc6e9b885e0,HUMAN_OBSERVATION,
4874911304,Canis lupus,5219173,60.240697,12.268922,2024,Norway,9ea87732-b88e-488d-a02b-3dc6e9b885e0,HUMAN_OBSERVATION,
5830091678,Canis lupus,5219173,69.33186,29.301412,2024,Norway,3b45d150-bb41-488d-a438-9e7ffb3c6101,HUMAN_OBSERVATION,
5830091679,Canis lupus,5219173,69.289074,29.241402,2024,Norway,3b45d150-bb41-488d-a438-9e7ffb3c6101,HUMAN_OBSERVATION,
5830092468,Canis lupus,5219173,69.623679,29.684582,2024,Norway,3b45d150-bb41-488d-a438-9e7ffb3c6101,HUMAN_OBSERVATION,
5830108346,Canis lupus,5219173,61.272777,10.228619,2024,Norway,3b45d150-bb41-488d-a438-9e7ffb3c6101,HUMAN_OBSERVATION,
5830108354,Canis lupus,5219173,61.272177,10.226412,2024,Norway,3b45d150-bb41-488d-a438-9e7ffb3c6101,HUMAN_OBSERVATION,
5830108359,Canis lupus,5219173,61.271871,10.240957,2024,Norway,3b45d150-bb41-488d-a438-9e7ffb3c6101,HUMAN_OBSERVATION,
5830108361,Canis lupus,5219173,61.272378,10.218329,2024,Norway,3b45d150-bb41-488d-a438-9e7ffb3c6101,HUMAN_OBSERVATION,
5830108362,Canis lupus,5219173,61.268702,10.227071,2024,Norway,3b45d150-bb41-488d-a438-9e7ffb3c6101,HUMAN_OBSERVATION,
5830108367,Canis lupus,5219173,61.270485,10.22637,2024,Norway,3b45d150-bb41-488d-a438-9e7ffb3c6101,HUMAN_OBSERVATION,
5830108370,Canis lupus,5219173,61.272235,10.219116,2024,Norway,3b45d150-bb41-488d-a438-9e7ffb3c6101,HUMAN_OBSERVATION,
5830108389,Canis lupus,5219173,61.269034,10.223994,2024,Norway,3b45d150-bb41-488d-a438-9e7ffb3c6101,HUMAN_OBSERVATION,
5830108390,Canis lupus,5219173,61.272517,10.222025,2024,Norway,3b45d150-bb41-488d-a438-9e7ffb3c6101,HUMAN_OBSERVATION,
5830108392,Canis lupus,5219173,61.278049,10.234021,2024,Norway,3b45d150-bb41-488d-a438-9e7ffb3c6101,HUMAN_OBSERVATION,
5830108397,Canis lupus,5219173,61.268646,10.227024,2024,Norway,3b45d150-bb41-488d-a438-9e7ffb3c6101,HUMAN_OBSERVATION,
5830108399,Canis lupus,5219173,61.272005,10.221786,2024,Norway,3b45d150-bb41-488d-a438-9e7ffb3c6101,HUMAN_OBSERVATION,
5830108403,Canis lupus,5219173,61.271961,10.219532,2024,Norway,3b45d150-bb41-488d-a438-9e7ffb3c6101,HUMAN_OBSERVATION,
5830108404,Canis lupus,5219173,61.270728,10.231247,2024,Norway,3b45d150-bb41-488d-a438-9e7ffb3c6101,HUMAN_OBSERVATION,
5830108408,Canis lupus,5219173,61.269858,10.222374,2024,Norway,3b45d150-bb41-488d-a438-9e7ffb3c6101,HUMAN_OBSERVATION,
5830108486,Canis lupus,5219173,61.271897,10.240934,2024,Norway,3b45d150-bb41-488d-a438-9e7ffb3c6101,HUMAN_OBSERVATION,
5830108490,Canis lupus,5219173,61.27049,10.222446,2024,Norway,3b45d150-bb41-488d-a438-9e7ffb3c6101,HUMAN_OBSERVATION,
5830108492,Canis lupus,5219173,61.272545,10.235081,2024,Norway,3b45d150-bb41-488d-a438-9e7ffb3c6101,HUMAN_OBSERVATION,
5830108494,Canis lupus,5219173,61.268698,10.22696,2024,Norway,3b45d150-bb41-488d-a438-9e7ffb3c6101,HUMAN_OBSERVATION,
5830108497,Canis lupus,5219173,61.270299,10.216011,2024,Norway,3b45d150-bb41-488d-a438-9e7ffb3c6101,HUMAN_OBSERVATION,
5830108499,Canis lupus,5219173,61.272813,10.218187,2024,Norway,3b45d150-bb41-488d-a438-9e7ffb3c6101,HUMAN_OBSERVATION,
5830108504,Canis lupus,5219173,61.271111,10.221175,2024,Norway,3b45d150-bb41-488d-a438-9e7ffb3c6101,HUMAN_OBSERVATION,
5830108678,Canis lupus,5219173,61.270522,10.225636,2024,Norway,3b45d150-bb41-488d-a438-9e7ffb3c6101,HUMAN_OBSERVATION,
5830108680,Canis lupus,5219173,61.270548,10.225613,2024,Norway,3b45d150-bb41-488d-a438-9e7ffb3c6101,HUMAN_OBSERVATION,
5830108681,Canis lupus,5219173,61.27052,10.225599,2024,Norway,3b45d150-bb41-488d-a438-9e7ffb3c6101,HUMAN_OBSERVATION,
5830109185,Canis lupus,5219173,60.340358,11.140784,2024,Norway,3b45d150-bb41-488d-a438-9e7ffb3c6101,HUMAN_OBSERVATION,
5830109190,Canis lupus,5219173,61.272559,10.223215,2024,Norway,3b45d150-bb41-488d-a438-9e7ffb3c6101,HUMAN_OBSERVATION,
5830109192,Canis lupus,5219173,61.272432,10.241077,2024,Norway,3b45d150-bb41-488d-a438-9e7ffb3c6101,HUMAN_OBSERVATION,
5830109194,Canis lupus,5219173,61.268182,10.223806,2024,Norway,3b45d150-bb41-488d-a438-9e7ffb3c6101,HUMAN_OBSERVATION,
5830109195,Canis lupus,5219173,61.268446,10.222888,2024,Norway,3b45d150-bb41-488d-a438-9e7ffb3c6101,HUMAN_OBSERVATION,
5830109196,Canis lupus,5219173,61.268716,10.226976,2024,Norway,3b45d150-bb41-488d-a438-9e7ffb3c6101,HUMAN_OBSERVATION,
5830109197,Canis lupus,5219173,61.270226,10.229997,2024,Norway,3b45d150-bb41-488d-a438-9e7ffb3c6101,HUMAN_OBSERVATION,
5830109198,Canis lupus,5219173,61.259499,10.190706,2024,Norway,3b45d150-bb41-488d-a438-9e7ffb3c6101,HUMAN_OBSERVATION,
5830109218,Canis lupus,5219173,61.273215,10.222685,2024,Norway,3b45d150-bb41-488d-a438-9e7ffb3c6101,HUMAN_OBSERVATION,
5830109220,Canis lupus,5219173,61.270217,10.229998,2024,Norway,3b45d150-bb41-488d-a438-9e7ffb3c6101,HUMAN_OBSERVATION,
5830109255,Canis lupus,5219173,61.270837,10.226915,2024,Norway,3b45d150-bb41-488d-a438-9e7ffb3c6101,HUMAN_OBSERVATION,
5830109273,Canis lupus,5219173,61.270235,10.229996,2024,Norway,3b45d150-bb41-488d-a438-9e7ffb3c6101,HUMAN_OBSERVATION,
5830109277,Canis lupus,5219173,61.267724,10.221784,2024,Norway,3b45d150-bb41-488d-a438-9e7ffb3c6101,HUMAN_OBSERVATION,
5830109281,Canis lupus,5219173,61.272031,10.229928,2024,Norway,3b45d150-bb41-488d-a438-9e7ffb3c6101,HUMAN_OBSERVATION,
5830109283,Canis lupus,5219173,60.359482,11.155506,2024,Norway,3b45d150-bb41-488d-a438-9e7ffb3c6101,HUMAN_OBSERVATION,
5830109285,Canis lupus,5219173,61.271158,10.224792,2024,Norway,3b45d150-bb41-488d-a438-9e7ffb3c6101,HUMAN_OBSERVATION,
5830109286,Canis lupus,5219173,60.342489,11.141747,2024,Norway,3b45d150-bb41-488d-a438-9e7ffb3c6101,HUMAN_OBSERVATION,
