gbifID,species,taxonKey,decimalLatitude,decimalLongitude,year,country,datasetKey,basisOfRecord,coordinateUncertaintyInMeters
4513736410,Alces alces,2440940,60.183992,10.203873,2024,Norway,b124e1e0-4755-430f-9eab-894f25a9b59c,HUMAN_OBSERVATION,50.0
4513741989,Alces alces,2440940,60.653878,10.882784,2024,Norway,b124e1e0-4755-430f-9eab-894f25a9b59c,HUMAN_OBSERVATION,
4513742041,Alces alces,2440940,58.162773,8.101241,2024,Norway,b124e1e0-4755-430f-9eab-894f25a9b59c,HUMAN_OBSERVATION,400.0
4513745402,Alces alces,2440940,68.747134,17.081151,2024,Norway,b124e1e0-4755-430f-9eab-894f25a9b59c,HUMAN_OBSERVATION,1.0
4513746252,Alces alces,2440940,61.737568,10.832335,2024,Norway,b124e1e0-4755-430f-9eab-894f25a9b59c,HUMAN_OBSERVATION,50.0
4513747041,Alces alces,2440940,59.928188,10.553767,2024,Norway,b124e1e0-4755-430f-9eab-894f25a9b59c,HUMAN_OBSERVATION,25.0
4513749693,Alces alces,2440940,68.4165,14.843438,2024,Norway,b124e1e0-4755-430f-9eab-894f25a9b59c,HUMAN_OBSERVATION,150.0
4513750794,Alces alces,2440940,59.992548,10.782424,2024,Norway,b124e1e0-4755-430f-9eab-894f25a9b59c,HUMAN_OBSERVATION,50.0
4513756541,Alces alces,2440940,67.281731,14.435172,2024,Norway,b124e1e0-4755-430f-9eab-894f25a9b59c,HUMAN_OBSERVATION,100.0
4513756836,Alces alces,2440940,59.999538,10.773316,2024,Norway,b124e1e0-4755-430f-9eab-894f25a9b59c,HUMAN_OBSERVATION,25.0
4513757628,Alces alces,2440940,59.449368,10.859069,2024,Norway,b124e1e0-4755-430f-9eab-894f25a9b59c,HUMAN_OBSERVATION,1000.0
4513760618,Alces alces,2440940,68.384086,14.453749,2024,Norway,b124e1e0-4755-430f-9eab-894f25a9b59c,HUMAN_OBSERVATION,10.0
4513761319,Alces alces,2440940,68.103692,15.519528,2024,Norway,b124e1e0-4755-430f-9eab-894f25a9b59c,HUMAN_OBSERVATION,500.0
4513761351,Alces alces,2440940,63.325823,10.38457,2024,Norway,b124e1e0-4755-430f-9eab-894f25a9b59c,HUMAN_OBSERVATION,125.0
4513762097,Alces alces,2440940,63.769301,11.569097,2024,Norway,b124e1e0-4755-430f-9eab-894f25a9b59c,HUMAN_OBSERVATION,50.0
4513762416,Alces alces,2440940,68.412322,14.673935,2024,Norway,b124e1e0-4755-430f-9eab-894f25a9b59c,HUMAN_OBSERVATION,
4513762454,Alces alces,2440940,63.00188,8.592835,2024,Norway,b124e1e0-4755-430f-9eab-894f25a9b59c,HUMAN_OBSERVATION,
4513764617,Alces alces,2440940,59.803217,10.662607,2024,Norway,b124e1e0-4755-430f-9eab-894f25a9b59c,HUMAN_OBSERVATION,250.0
4513765488,Alces alces,2440940,65.565317,14.02386,2024,Norway,b124e1e0-4755-430f-9eab-894f25a9b59c,HUMAN_OBSERVATION,25.0
4513766603,Alces alces,2440940,66.393929,14.257961,2024,Norway,b124e1e0-4755-430f-9eab-894f25a9b59c,HUMAN_OBSERVATION,100.0
4513773345,Alces alces,2440940,60.209521,10.100702,2024,Norway,b124e1e0-4755-430f-9eab-894f25a9b59c,HUMAN_OBSERVATION,200.0
4513773973,Alces alces,2440940,63.145727,10.852933,2024,Norway,b124e1e0-4755-430f-9eab-894f25a9b59c,HUMAN_OBSERVATION,100.0
4513774133,Alces alces,2440940,69.643134,18.734527,2024,Norway,b124e1e0-4755-430f-9eab-894f25a9b59c,HUMAN_OBSERVATION,100.0
4513775270,Alces alces,2440940,59.972748,10.763578,2024,Norway,b124e1e0-4755-430f-9eab-894f25a9b59c,HUMAN_OBSERVATION,1.0
4513775558,Alces alces,2440940,59.994642,10.788102,2024,Norway,b124e1e0-4755-430f-9eab-894f25a9b59c,HUMAN_OBSERVATION,50.0
4513777193,Alces alces,2440940,59.992548,10.782424,2024,Norway,b124e1e0-4755-430f-9eab-894f25a9b59c,HUMAN_OBSERVATION,50.0
4513780095,Alces alces,2440940,66.419456,13.970608,2024,Norway,b124e1e0-4755-430f-9eab-894f25a9b59c,HUMAN_OBSERVATION,25.0
4513785614,Alces alces,2440940,67.236345,14.647112,2024,Norway,b124e1e0-4755-430f-9eab-894f25a9b59c,HUMAN_OBSERVATION,200.0
4513785998,Alces alces,2440940,68.451157,16.123439,2024,Norway,b124e1e0-4755-430f-9eab-894f25a9b59c,HUMAN_OBSERVATION,141.0
4513787529,Alces alces,2440940,66.316356,14.049759,2024,Norway,b124e1e0-4755-430f-9eab-894f25a9b59c,HUMAN_OBSERVATION,307.0
4513787657,Alces alces,2440940,59.915852,10.53917,2024,Norway,b124e1e0-4755-430f-9eab-894f25a9b59c,HUMAN_OBSERVATION,10.0
4513794357,Alces alces,2440940,69.232056,19.367336,2024,Norway,b124e1e0-4755-430f-9eab-894f25a9b59c,HUMAN_OBSERVATION,100.0
4513802984,Alces alces,2440940,63.302367,11.858858,2024,Norway,b124e1e0-4755-430f-9eab-894f25a9b59c,HUMAN_OBSERVATION,1.0
4513809221,Alces alces,2440940,66.330378,14.104349,2024,Norway,b124e1e0-4755-430f-9eab-894f25a9b59c,HUMAN_OBSERVATION,
4513809958,Alces alces,2440940,59.672211,11.367767,2024,Norway,b124e1e0-4755-430f-9eab-894f25a9b59c,HUMAN_OBSERVATION,25.0
4513810053,Alces alces,2440940,63.217969,10.992199,2024,Norway,b124e1e0-4755-430f-9eab-894f25a9b59c,HUMAN_OBSERVATION,207.0
4513810541,Alces alces,2440940,65.584548,13.984523,2024,Norway,b124e1e0-4755-430f-9eab-894f25a9b59c,HUMAN_OBSERVATION,25.0
4513810937,Alces alces,2440940,62.556262,11.273776,2024,Norway,b124e1e0-4755-430f-9eab-894f25a9b59c,HUMAN_OBSERVATION,5.0
4513811044,Alces alces,2440940,59.167129,11.005288,2024,Norway,b124e1e0-4755-430f-9eab-894f25a9b59c,HUMAN_OBSERVATION,50.0
4513813440,Alces alces,2440940,59.994642,10.788102,2024,Norway,b124e1e0-4755-430f-9eab-894f25a9b59c,HUMAN_OBSERVATION,50.0
4513815375,Alces alces,2440940,66.27995,13.244356,2024,Norway,b124e1e0-4755-430f-9eab-894f25a9b59c,HUMAN_OBSERVATION,
4513817350,Alces alces,2440940,59.766554,10.132251,2024,Norway,b124e1e0-4755-430f-9eab-894f25a9b59c,HUMAN_OBSERVATION,10.0
4513817801,Alces alces,2440940,66.341534,14.142986,2024,Norway,b124e1e0-4755-430f-9eab-894f25a9b59c,HUMAN_OBSERVATION,50.0
4513818103,Alces alces,2440940,61.019234,9.97828,2024,Norway,b124e1e0-4755-430f-9eab-894f25a9b59c,HUMAN_OBSERVATION,500.0
4513819343,Alces alces,2440940,59.973409,10.635766,2024,Norway,b124e1e0-4755-430f-9eab-894f25a9b59c,HUMAN_OBSERVATION,10.0
4513819381,Alces alces,2440940,59.634958,10.776002,2024,Norway,b124e1e0-4755-430f-9eab-894f25a9b59c,HUMAN_OBSERVATION,75.0
4513819759,Alces alces,2440940,60.713156,10.863021,2024,Norway,b124e1e0-4755-430f-9eab-894f25a9b59c,HUMAN_OBSERVATION,100.0
4513820741,Alces alces,2440940,63.252573,8.969705,2024,Norway,b124e1e0-4755-430f-9eab-894f25a9b59c,HUMAN_OBSERVATION,10.0
4513820816,Alces alces,2440940,63.33019,10.382611,2024,Norway,b124e1e0-4755-430f-9eab-894f25a9b59c,HUMAN_OBSERVATION,75.0
4513821863,Alces alces,2440940,59.004849,6.118722,2024,Norway,b124e1e0-4755-430f-9eab-894f25a9b59c,HUMAN_OBSERVATION,10.0
4513822180,Alces alces,2440940,63.325823,10.38457,2024,Norway,b124e1e0-4755-430f-9eab-894f25a9b59c,HUMAN_OBSERVATION,125.0
4513822980,Alces alces,2440940,66.316356,14.049759,2024,Norway,b124e1e0-4755-430f-9eab-894f25a9b59c,HUMAN_OBSERVATION,307.0
4513824487,Alces alces,2440940,70.021509,23.515262,2024,Norway,b124e1e0-4755-430f-9eab-894f25a9b59c,HUMAN_OBSERVATION,400.0
4513832255,Alces alces,2440940,66.341534,14.142986,2024,Norway,b124e1e0-4755-430f-9eab-894f25a9b59c,HUMAN_OBSERVATION,50.0
4513833174,Alces alces,2440940,60.713156,10.863021,2024,Norway,b124e1e0-4755-430f-9eab-894f25a9b59c,HUMAN_OBSERVATION,100.0
4513833722,Alces alces,2440940,58.975429,11.546442,2024,Norway,b124e1e0-4755-430f-9eab-894f25a9b59c,HUMAN_OBSERVATION,
4513837171,Alces alces,2440940,60.03992,10.333114,2024,Norway,b124e1e0-4755-430f-9eab-894f25a9b59c,HUMAN_OBSERVATION,1007.0
4513837239,Alces alces,2440940,60.653878,10.882784,2024,Norway,b124e1e0-4755-430f-9eab-894f25a9b59c,HUMAN_OBSERVATION,
4513838391,Alces alces,2440940,63.036767,8.760128,2024,Norway,b124e1e0-4755-430f-9eab-894f25a9b59c,HUMAN_OBSERVATION,
4513838392,Alces alces,2440940,60.713156,10.863021,2024,Norway,b124e1e0-4755-430f-9eab-894f25a9b59c,HUMAN_OBSERVATION,100.0
4513841544,Alces alces,2440940,68.160232,15.652533,2024,Norway,b124e1e0-4755-430f-9eab-894f25a9b59c,HUMAN_OBSERVATION,200.0
4513844378,Alces alces,2440940,69.819243,19.022203,2024,Norway,b124e1e0-4755-430f-9eab-894f25a9b59c,HUMAN_OBSERVATION,200.0
4513844457,Alces alces,2440940,68.121688,13.635878,2024,Norway,b124e1e0-4755-430f-9eab-894f25a9b59c,HUMAN_OBSERVATION,521.0
4513845567,Alces alces,2440940,61.316495,11.442758,2024,Norway,b124e1e0-4755-430f-9eab-894f25a9b59c,HUMAN_OBSERVATION,50.0
4513848087,Alces alces,2440940,63.327045,10.379728,2024,Norway,b124e1e0-4755-430f-9eab-894f25a9b59c,HUMAN_OBSERVATION,125.0
4513848598,Alces alces,2440940,60.21647,10.094162,2024,Norway,b124e1e0-4755-430f-9eab-894f25a9b59c,HUMAN_OBSERVATION,100.0
4513848911,Alces alces,2440940,62.591941,11.414263,2024,Norway,b124e1e0-4755-430f-9eab-894f25a9b59c,HUMAN_OBSERVATION,100.0
4513851814,Alces alces,2440940,58.15947,8.104133,2024,Norway,b124e1e0-4755-430f-9eab-894f25a9b59c,HUMAN_OBSERVATION,150.0
4513852953,Alces alces,2440940,59.669534,11.362808,2024,Norway,b124e1e0-4755-430f-9eab-894f25a9b59c,HUMAN_OBSERVATION,100.0
4513861757,Alces alces,2440940,63.252573,8.969705,2024,Norway,b124e1e0-4755-430f-9eab-894f25a9b59c,HUMAN_OBSERVATION,10.0
4513861970,Alces alces,2440940,69.427111,29.864195,2024,Norway,b124e1e0-4755-430f-9eab-894f25a9b59c,HUMAN_OBSERVATION,1000.0
4513863070,Alces alces,2440940,59.661994,10.598962,2024,Norway,b124e1e0-4755-430f-9eab-894f25a9b59c,HUMAN_OBSERVATION,100.0
4513863357,Alces alces,2440940,66.330378,14.104349,2024,Norway,b124e1e0-4755-430f-9eab-894f25a9b59c,HUMAN_OBSERVATION,
4513863447,Alces alces,2440940,60.71367,10.739781,2024,Norway,b124e1e0-4755-430f-9eab-894f25a9b59c,HUMAN_OBSERVATION,300.0
4513863535,Alces alces,2440940,63.589721,10.056694,2024,Norway,b124e1e0-4755-430f-9eab-894f25a9b59c,HUMAN_OBSERVATION,
4513867632,Alces alces,2440940,68.779615,17.159484,2024,Norway,b124e1e0-4755-430f-9eab-894f25a9b59c,HUMAN_OBSERVATION,25.0
4513869373,Alces alces,2440940,68.160232,15.652533,2024,Norway,b124e1e0-4755-430f-9eab-894f25a9b59c,HUMAN_OBSERVATION,200.0
4516271228,Alces alces,2440940,60.840531,9.670498,2024,Norway,50c9509d-22c7-4a22-a47d-8c48425ef4a7,HUMAN_OBSERVATION,24730.0
4516317664,Alces alces,2440940,60.980633,9.75825,2024,Norway,50c9509d-22c7-4a22-a47d-8c48425ef4a7,HUMAN_OBSERVATION,24730.0
4516440793,Alces alces,2440940,60.812011,9.700535,2024,Norway,50c9509d-22c7-4a22-a47d-8c48425ef4a7,HUMAN_OBSERVATION,24730.0
4516482867,Alces alces,2440940,60.900944,9.753879,2024,Norway,50c9509d-22c7-4a22-a47d-8c48425ef4a7,HUMAN_OBSERVATION,24730.0
4516586773,Alces alces,2440940,60.900881,9.713371,2024,Norway,50c9509d-22c7-4a22-a47d-8c48425ef4a7,HUMAN_OBSERVATION,24730.0
4516757298,Alces alces,2440940,60.940281,9.766679,2024,Norway,50c9509d-22c7-4a22-a47d-8c48425ef4a7,HUMAN_OBSERVATION,24730.0
4517847548,Alces alces,2440940,63.042551,8.75834,2024,Norway,b124e1e0-4755-430f-9eab-894f25a9b59c,HUMAN_OBSERVATION,1.0
4517854518,Alces alces,2440940,63.346023,10.392654,2024,Norway,b124e1e0-4755-430f-9eab-894f25a9b59c,HUMAN_OBSERVATION,200.0
4517868565,Alces alces,2440940,60.713156,10.863021,2024,Norway,b124e1e0-4755-430f-9eab-894f25a9b59c,HUMAN_OBSERVATION,100.0
4517873572,Alces alces,2440940,59.347784,10.763263,2024,Norway,b124e1e0-4755-430f-9eab-894f25a9b59c,HUMAN_OBSERVATION,300.0
4517899366,Alces alces,2440940,66.25828,13.144976,2024,Norway,b124e1e0-4755-430f-9eab-894f25a9b59c,HUMAN_OBSERVATION,247.0
4517913564,Alces alces,2440940,68.74038,18.646771,2024,Norway,b124e1e0-4755-430f-9eab-894f25a9b59c,HUMAN_OBSERVATION,1000.0
4520284492,Alces alces,2440940,60.145583,11.9561,2024,Norway,b124e1e0-4755-430f-9eab-894f25a9b59c,HUMAN_OBSERVATION,25.0
4523566434,Alces alces,2440940,60.231089,10.118129,2024,Norway,b124e1e0-4755-430f-9eab-894f25a9b59c,HUMAN_OBSERVATION,750.0
4523628311,Alces alces,2440940,60.21647,10.094162,2024,Norway,b124e1e0-4755-430f-9eab-894f25a9b59c,HUMAN_OBSERVATION,100.0
4524903114,Alces alces,2440940,59.2398,10.897063,2024,Norway,50c9509d-22c7-4a22-a47d-8c48425ef4a7,HUMAN_OBSERVATION,25.0
4532800749,Alces alces,2440940,59.928458,10.553156,2024,Norway,b124e1e0-4755-430f-9eab-894f25a9b59c,HUMAN_OBSERVATION,100.0
4598515661,Alces alces,2440940,59.926792,10.549572,2024,Norway,b124e1e0-4755-430f-9eab-894f25a9b59c,HUMAN_OBSERVATION,150.0
4598550589,Alces alces,2440940,59.922367,10.541532,2024,Norway,b124e1e0-4755-430f-9eab-894f25a9b59c,HUMAN_OBSERVATION,250.0
4603734003,Alces alces,2440940,59.820549,11.366401,2024,Norway,b124e1e0-4755-430f-9eab-894f25a9b59c,HUMAN_OBSERVATION,50.0
